"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","Index.1","Index.2","Index.3","Index.4","Index.5","Index.6","Index.7","Index.8","Index.9","Index.10","Index.11","Index.12","Index.13","Index.14","Index.15","Index.16","Index.17","Index.18","Index.19","Index.20","quality"
7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,0.382888606888503,-0.104553301489131,-0.977034553129303,-0.300977525560957,-0.817187167502449,0.845063680311467,0.435332866727277,-1.42321563932484,0.135330758501559,0.917458042716476,1.1131334684697,-0.60816844115908,0.226539135420484,-0.306892594992483,-0.437925435472289,-2.29294130967989,0.359866056329648,-0.500822344046847,0.33851948372632,-0.0965908966290039,6
6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4,0.122694142235153,-0.059641958674956,0.946362471026858,-1.00879292489408,1.05194295234855,-0.928305896520478,1.26268304242639,-0.837725211180946,-0.236275727227555,0.407426044477695,0.216379685341557,-0.774142761306512,0.58322895871552,-0.826642208065144,1.07871663920984,-1.60368140914338,0.251005501509253,0.71816766357666,-1.87177026059485,0.0267039783215681,6
6.9,0.28,0.31,7.2,0.04,47,168,0.9946,3.29,0.57,10.6,1.45620149924532,0.327210791705487,0.609061748251326,0.132387870177221,-0.733717089719142,0.137358286525189,-0.593304941988634,-0.557705305248078,0.763383085705645,-0.129367274171007,-1.0322520507653,0.107724577230844,-2.01301219943127,2.28085071599342,-1.16954521991269,0.47127242370121,1.1564907756111,-1.47844800047015,-0.939781468585221,-1.88241052537332,7
7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9,-0.96268143777395,-0.436683998316191,-0.116427825454222,-1.63423453762296,1.13072974751115,-0.776217882852373,0.584594720269877,0.890331877275161,0.669436860946316,-0.235274090830715,1.88239187941819,1.15431718291066,-0.129565839715033,0.223340184127533,1.72245649867911,1.03639177501895,-0.910679760055058,0.876746041161687,-0.528236017797255,0.492426288782354,6
6.9,0.46,0.2,0.9,0.054,5,126,0.992,3.1,0.42,10.4,-0.719691405856267,0.500653346888277,0.412235412779314,0.677030435821027,0.163468411834687,-0.643285852282099,-1.14571688663859,0.16271234662474,-0.511350309738928,0.375790265185194,1.97801235652161,-0.808406457780603,-1.31482363844311,0.686607004339613,0.0877335392375629,1.98423839306828,2.12841012518953,1.5199796275427,0.0976510881920806,-1.42040641384234,6
5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,0.466500461489563,-0.118386728921079,-0.958688399353244,0.674103255875052,-0.0651341118525393,-0.522415218392395,0.808382922051427,-1.17172850022166,-0.482905772786505,-0.189437909481571,2.00525546140332,1.09369261150124,-1.1587139705705,0.546365882144256,0.400363773969831,0.115133529996961,1.08749553852314,-1.85311476255572,0.618587642028923,-0.739823160977113,6
8.6,0.18,0.4,1.1,0.04,20,107,0.9923,2.94,0.32,10.2,-0.754454595136841,0.213318975863452,0.577553184848401,-0.114114771623551,1.20748683717397,0.102023544742029,-2.31245980593875,-0.207887487354365,1.377331616397,-0.480574446041651,1.20054230751352,-0.573319258221517,-0.488328080430896,1.44052119597181,0.709028904999716,-1.19312809306604,1.15674732129872,1.23957164069486,0.618292750978077,0.803273378975442,7
6.5,0.37,0.3,2.2,0.033,39,107,0.98894,3.22,0.53,13.5,0.483994784485754,-0.811953079401,1.07433019916185,-1.37311544144689,-0.687551326757063,0.462715321385963,0.391110078387041,-0.614332938939613,-1.12670160746379,1.57324148140234,-0.516733552922539,-1.75461150355125,-1.51794110382039,-0.975100597597599,-0.482405157501567,0.65237873704004,0.539027088653077,0.947857607202842,0.508443575458105,1.03507200654696,7
7.5,0.42,0.14,10.7,0.046,18,95,0.9959,3.22,0.33,10.7,0.545459782802122,-0.310195233130388,0.0918694488550596,0.917619338655875,-0.481575532512193,0.148341033669937,0.809862573921635,-0.966162611659386,0.431262072690165,2.0903091776246,-0.201275936145802,2.25735725147233,-0.663681973551074,-0.371425130578751,-0.470419302234264,-1.90816050646074,0.300250854864684,1.04911125045905,0.178259395360605,1.40712514236368,5
6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,1.31263009783449,-0.315402471174681,-0.916387192234316,-0.776199392005945,-0.314927003026512,-0.44423671651843,-0.542704546606214,-0.862547665920732,0.635791611622812,0.833915442145552,-0.108440460777509,0.209284210166859,-0.0965800868790747,-1.30927624819939,-0.2565174829874,0.0281728169073598,-1.35901273152552,-0.765852805864807,-1.49150905758886,1.02105313229523,6
7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2,1.31086115626443,0.113217323186647,-0.271953949247831,-0.00944454657315473,-0.696416181449362,-0.415930132591465,0.315630413297324,-0.205055403633783,0.407867086814332,-2.41143519774717,0.663871703064536,-0.799150638236029,0.548611927210322,0.862154318924245,-0.618246116537604,-2.498898020033,0.960020757731377,0.199589503845359,-0.202323608333195,2.4206696439516,6
6.3,0.2,0.26,4.7,0.04,108,168,0.99278,3.07,0.75,10.7,-0.505024471355748,0.236311650602104,0.211202826219818,0.206458231947951,1.16629853592239,0.72753910141325,0.851740638745864,2.15658379388687,-0.959640933110045,1.47606819197556,-0.388745238998952,0.369232709855724,-1.1588652284138,0.283767781236894,-0.235166425944717,-0.128246141962862,-2.03310381660814,-1.5835326504776,0.501570356356649,2.18695120921634,7
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,-1.13716086141199,-1.96389148851327,1.39900212050345,-1.02286137359347,-0.838767629366947,0.0612365722117543,-1.9288180151859,-2.0132804530369,-0.713995176322677,0.413591651600993,0.497211119309528,-0.183400779952982,0.0376815207815974,0.897570794738056,-2.16478904155874,-0.379662336189475,-0.532714528581621,0.285454742055264,1.49447393664984,-0.628971892148221,5
7.9,0.21,0.4,1.2,0.039,38,107,0.992,3.21,0.54,10.8,0.266133027420791,1.41705169006449,-1.01588669128928,-0.244412243733219,-0.627521296364325,-1.28199724442219,-0.460091641664638,0.284042484703075,-0.727617405804464,0.0112166352438727,1.63241458188541,0.603335199425774,-1.12684210129661,0.969853007020739,0.729352569667355,0.968900262437344,0.346765076699855,-0.630567029023065,0.296030220729404,-0.622449320207793,6
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,-1.70838480702211,0.0450713549296307,1.33680966861511,0.142176641956902,-0.0104577698059205,2.35537255504899,0.359250162150244,2.32616542595412,-0.105898262074794,0.438301927817815,2.41495832224916,2.6250078636536,0.447101802088735,0.191300911719775,-0.719537477784431,-1.17748928391339,1.56726642507414,-0.232116038493469,-0.247342990308264,2.01116825461935,7
6.4,0.33,0.44,8.9,0.055,52,164,0.99488,3.1,0.48,9.6,0.0788583109369928,-1.01812526502909,-1.72701344836502,2.36818310008906,-1.41103652528856,0.329818659868673,-0.193362595626999,-0.711910692743809,-0.113793895486086,0.966006464253027,-1.89666948889815,-0.211041779096456,-0.304779815720793,-1.37717937563573,0.158726151965941,-1.91245511934289,-0.483790118611746,-1.97521170547131,1.01311779821529,-1.02032365147051,5
7.1,0.33,0.25,1.6,0.03,25,126,0.9901,3.22,0.34,12.1,0.517497098657003,0.0116148342456636,-0.127546662097115,0.900524597484099,0.330752750680609,0.89651544307052,-0.70522052646199,1.08054604827826,0.451134500654426,0.59711940668267,0.301090681541206,0.278029472386367,1.50335246604532,-1.14386719479424,0.348826951962976,0.0688029950965462,-0.355973997704018,-0.702898283730525,-0.0223580047005785,-0.377398524860067,7
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,-1.16387632837803,-0.564501688593802,-0.922814121651343,-0.57334192710308,0.072565078736245,-2.17039956175448,0.389301825538736,1.36847260555469,0.62310027663727,-1.69378039734603,-0.13671822711025,-0.0511251564169502,-0.0819283209216609,0.621585478587685,-1.12678795734563,0.673419202322055,-0.780665642149153,-0.631256245496325,-1.06091787628604,-0.816652247490183,5
7.7,0.29,0.29,4.8,0.06,27,156,0.99572,3.49,0.59,10.3,-0.395861339345177,1.51749506037721,0.819677460699411,-0.154227262477736,0.644827438199992,1.53874471340887,-0.623423929065943,1.30706774624455,0.732577461427693,-0.096074071625425,0.925357765755157,0.36884019721962,-0.323193139939762,-0.666881839368906,-0.562510589893146,-0.224514586097723,-0.790124074118956,0.248859510966096,0.0670396252126602,-0.0531067201529118,6
7.2,0.15,0.38,1.2,0.038,18,110,0.9917,3.19,0.43,11.1,1.35046692704417,-1.23477415903542,0.3875406711239,0.0180605794459995,-0.870870391688662,-0.696300365917552,1.17727754863233,0.627210431669937,-0.775770766701105,1.46473444308807,1.60163998091672,-0.473298105964418,0.0276614485022256,-0.26052059300241,0.116026034693235,-0.91917129967822,-0.677116403279492,0.355409210798178,-1.11962849037647,-0.35727066806589,6
5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,1.16595249991222,-1.1454093976235,-0.495793143659505,1.20113732973858,-1.23676386683246,0.376679842177131,-1.51352575599382,1.82277852976716,-1.46111222503659,1.03512618870688,2.01404769004344,1.28383452386738,0.456289179745164,1.86516631089642,-0.447328363210247,1.27458952563728,-0.14857722566331,0.314429504287995,0.0238114495713709,-0.303505732755992,4
5.8,0.3,0.23,1.5,0.034,37,121,0.98871,2.96,0.34,12.1,-0.22110585889062,0.0460315238271481,-0.874366862293355,0.702868947733832,0.947099702410476,0.241724672437477,0.846455431265793,1.02002070125219,0.659803451205991,0.33990873680156,2.01675333519273,-0.521081770066741,-0.476792381706988,0.790818510767444,-2.57978552093406,1.62667710098333,0.00270155011808583,0.103713116346786,-0.0563654960229206,-0.00260017506164177,6
6.2,0.29,0.23,12.4,0.048,33,201,0.99612,3.11,0.56,9.9,-0.424558157428995,1.13769527951713,-1.96659990492342,0.543183644298303,-1.51975352344606,0.186677292248105,0.101669419483391,-0.460017203663394,0.128886359705236,0.770415809023154,-0.211618028449744,-0.167433403540848,0.143190198605508,0.575907373133568,0.811273417793402,-0.621500826755382,0.685774245588218,-0.893650862755035,-1.1472797767714,1.38778219390885,6
6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,0.349096249186988,-0.127136925954435,0.410061164937081,-1.53943680827792,-0.10121355196252,-0.332454575883763,0.621615362639084,0.640213921235584,1.28071689322391,-0.120447604573068,-0.355775630884497,1.5572074146823,0.925511093158913,1.05955873802677,-1.69696486593701,0.576337210412723,1.53017915731536,-0.906274510170928,-0.708248329673106,-0.197953095259329,5
6.8,0.32,0.3,1,0.049,22,113,0.99289,3.24,0.61,10.2,0.999716140155417,-0.48713578745343,0.0657414230070057,0.329281667953924,0.0628732178426651,0.43399263272357,-1.68588940933185,1.98539619099782,1.72870000278878,1.05618675895928,-1.13896185860006,0.34417903324059,-0.521311265974592,0.536217990297744,0.827577734383135,-0.312755794338066,0.84401751037681,-0.0895204027803856,0.41769421128872,-2.03585163372411,5
6.6,0.22,0.37,1.2,0.059,45,199,0.993,3.37,0.55,10.3,0.664280213071162,-0.546171334639162,-1.44523433113539,1.14927303128553,0.400749832928551,-0.463433666939741,1.88021159935613,-0.407820290761631,0.305318583812627,-0.483932701623554,-0.144642211923967,-0.196284542474413,-0.491845164149654,-0.568675312058237,-0.16273318905693,-0.561869969542462,-0.0503624354783632,-0.428203731199427,-2.07990826302209,-2.79145174790908,7
6.5,0.28,0.35,15.4,0.042,55,195,0.9978,3.23,0.5,9.6,-1.35790313439692,0.412460655898395,-0.34774570890457,0.807842876263398,0.0506436261811697,-0.0515230398979317,-0.180090121051071,-0.370247114417375,1.63835714562596,1.10538712993618,0.310273078998926,0.739534684537804,0.0591221789034825,-0.799202546432653,0.680758362391537,0.583261714003683,-0.727249275275555,-0.185591176814317,-1.49641713657596,0.0495673380785504,6
6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,-0.783029605972017,0.750388443446113,1.06039908718879,-1.14466053446183,0.49758696903353,0.953823497951085,-0.469310686838093,-0.456449593979959,-1.18799367969989,-0.963547163634602,-0.542357816888946,-0.359602138222127,-0.0173088947458091,0.142868241321685,-1.62463679392708,-0.404035834374455,-0.37157433839462,0.421578532578204,0.446778514754602,-1.67808993884518,5
6.8,0.12,0.31,5.2,0.045,29,120,0.9942,3.41,0.46,9.8,0.462683190447497,-0.0579040344137105,-0.0187887161795281,-0.9614431459892,-0.204864745958273,-0.220741453680141,0.634339063135017,0.534800705588813,1.06605612821046,-1.63247301656393,1.32121060673139,1.43950695308224,1.49020425245754,0.211981481290767,0.838073577000287,0.346252398620102,-0.0192933112012486,-1.08153314098479,0.459121132897995,-0.961609688114085,7
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,2.21585087034709,0.624023432478402,0.544085282191042,0.828240916601176,-0.359350656846738,-0.78067702584618,-0.0676945919443216,0.262124412806626,1.2877743549708,-1.72586674331986,-0.546021223698251,0.00313279699251918,0.951669075558346,0.714881105158762,0.342965866083409,-1.22999118682786,-1.04650607967275,0.490661075037747,-1.2981026602805,0.655829700239739,6
7,0.29,0.33,0.9,0.041,20,117,0.99048,3.21,0.5,11.4,0.303546931241885,-0.787655968113961,-1.08509492616169,1.80460577310141,1.64007088572114,-0.14241152848362,0.559076505853528,1.64085295654403,0.114264374487641,0.121600217340126,-0.777381981078615,-1.1846574497166,0.853980117872103,0.135130451486088,0.782428307936131,-0.921271229432827,-0.263740417754797,-1.85486276657808,-1.30095091524948,0.0197262914852882,5
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,0.931502064412096,-0.563686697720937,0.372030306263435,2.41799707295185,-1.40741532380171,0.505991470017151,0.989522292905899,-2.32007540045787,-2.32560908918236,-0.289078863636412,0.0274164500719722,0.303627576016434,0.523350234685268,0.513580131504239,1.28215878931214,1.03849116549223,0.702775442346983,1.4099231524558,-1.18822209808377,-0.315984576463795,8
6.2,0.33,0.27,4.9,0.036,30,134,0.9927,3.2,0.42,10.4,0.345690427287845,-0.799331119581691,1.50210418221057,0.139468268218123,-0.111781216831429,1.03747083200409,2.46408330827438,0.634966601962307,-0.613489025532183,0.84182494869593,1.72019971657835,0.162554819443287,0.274377241839411,0.118700473211607,0.71311526960577,0.707917359987527,0.96162531937602,-0.779548342829003,1.39970849591862,-0.284673878293883,7
6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4,0.497039851405221,-0.476879493708528,-1.06140562323332,2.18655384729449,-1.75252918866389,1.03190464950242,-0.839306295508553,-1.72624667816331,0.702717712904188,-0.425212840263536,-0.318239114636187,0.759711270947795,-1.10082786057465,0.256507578398069,-0.808598099953215,0.261898997571057,1.56019547031781,-1.49491775029212,0.0610950891716101,-2.19942206508264,6
6.6,0.39,0.39,11.9,0.057,51,221,0.99851,3.26,0.51,8.9,0.327188738331529,-0.85887642058916,-0.639427326048322,0.780304003633639,2.08395797369913,0.525230273381627,-0.0810347534410773,1.52553453730954,1.37934176387088,-0.197718719582637,0.764867104891193,0.228447526048645,-1.19835302934139,1.27894509575482,0.807314599312823,-1.46013745066896,-1.31881355316573,-0.0183686371328093,0.441735214096476,-0.149671974997266,6
6.6,0.2,0.32,1.1,0.039,25,78,0.9926,3.39,0.54,10.2,-1.50203452475487,0.415230404410093,-0.0604033066788595,-1.67951179855593,0.337384446367548,2.06162266739744,-1.02437279562817,-0.207725711525779,-2.12789731534107,-1.15593923125422,0.115666826835045,0.0863402348281398,-0.856366429209917,-1.13053565501341,1.64590648105506,0.51379847431944,-0.590649726067174,0.831631529618759,1.40902946958487,0.930801081167005,7
8.2,0.18,0.28,8.5,0.035,41,140,0.9952,3.04,0.37,10.1,-0.313780076077589,0.639117742647639,-0.61128563828114,0.969308985845343,-0.933542966344258,0.312269971906747,-0.334779862942633,-0.58358593307631,-1.91864210431898,0.342377298154217,-0.85904501547918,-0.275763639164406,0.167217985217457,-1.77258029263267,0.30564855374963,0.0770373843268052,-0.972210165956537,0.850631713281223,-0.552995086980688,-0.0978844808340211,7
6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,-0.535025547580989,0.153416778496013,1.62128685917051,0.551621367211182,1.05806510031952,-1.66351325564028,0.0464179295705344,1.59080969072404,-0.22470519610029,-0.385653032466082,2.42290169179744,-1.19042309097117,2.08114361758927,0.237879443368919,-1.01878197123946,-0.474022235581648,-1.23762387945651,-0.956564821000791,-1.05287417343984,-0.237540244310967,6
7.1,0.27,0.24,12.6,0.044,48,118,0.99726,3.04,0.56,10,-0.789093171752962,-1.82030061927789,-0.580573454251189,-0.305158030841759,-0.463293906191786,0.0585570595719558,-1.23769680871234,-0.601147199933093,1.09301912619966,-0.516262553658289,1.51079944348808,0.22355436668759,1.26358989592032,1.5613691552896,-0.111048876967164,0.744081521127577,-2.08872151888121,0.749360091405426,-0.268952329370841,1.60578127516968,7
7.1,0.28,0.44,1.8,0.032,32,107,0.9907,3.25,0.48,12.2,0.568125336072684,-1.27541906760927,-0.189063836015913,-0.0850603305783803,1.37958767858587,-0.880008110537705,0.312123698374109,0.53241387584195,1.72596723175883,-0.592487047761903,-0.062853026576449,0.704657968577797,-0.581816489335061,0.379125475521591,-0.361565238537493,-0.108646465531043,0.335178013965199,0.963388454844062,1.04677757741167,-0.340771548415804,7
7.2,0.16,0.32,0.8,0.04,50,121,0.9922,3.27,0.33,10,-1.78275419649951,1.21058682355667,0.505216470529253,-1.18265849268404,0.649373705340873,-0.999037179578345,0.285831038436313,0.051164140635823,1.51814907925754,-1.01583873309529,0.606854028672414,-0.273561085663385,0.155157820190059,-1.91584242919577,1.27487599447994,0.42382462154315,0.442898634521163,-0.442829637360367,0.0359376528086085,-0.305480527678323,6
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,0.49046459619336,-0.674067071154667,-1.6731879109639,0.217278043512091,1.38641416944382,1.08644191682341,1.33030318042602,-0.370853299224805,-0.210112592703487,0.416096617419848,-0.224538267377419,-1.93887435853394,-0.374502771104537,-0.260252106390109,-0.67910119652942,-1.6937548756541,1.13772298643302,0.49892835976718,1.750400267451,-0.511478961312626,6
6.8,0.34,0.27,5.2,0.06,14,169,0.99252,3.27,0.57,11.6,0.284041877967553,-1.25002352009593,0.541698068401503,0.320090587748847,-1.47595891377089,-0.251014235952299,0.725010727582392,-1.66641788003943,-0.939379380400389,-0.65470789742248,0.541298170718526,-0.389633931910661,1.12428726914936,0.623837774398291,-0.74951377408596,0.13122943785716,1.46076825267179,-0.142387125003412,-2.06938762100867,0.699067058830957,6
7.1,0.2,0.31,7.4,0.053,32,211,0.99587,3.31,0.59,10.4,0.0575606140282204,-0.365056360757024,-0.443895891349448,-0.504723385536911,-0.747153938403741,1.54017227402918,-0.307616867487802,0.675079375957304,-1.50463738940856,1.54496306025657,-0.149205759480222,-1.37588817458795,-0.233088828595391,0.260765431414176,-1.09126281483237,2.40972529374176,0.0849679812919262,1.0482200462768,-0.544163258275649,2.21662485889414,6
6.6,0.27,0.25,1.2,0.033,36,111,0.98918,3.16,0.37,12.4,0.337596133444624,-2.16100450602701,-0.807260361668366,0.594030778092416,-0.354679580380653,0.428320136145314,-0.0558845576426174,-0.761944369736236,1.42537181975455,-1.13293049646374,0.0524964368784636,1.21655357183497,-2.85484893932973,0.898127144787702,1.32151381268154,-0.340462037155876,1.861959626667,-0.863343883123542,-1.13516534790795,-0.0578710765453637,6
